denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.250000
epoch, cost, error_rate, time
(88, 60.791503927943808, 0.0266, 5131.051293849945)
(89, 60.778602374621642, 0.0272, 5190.173336029053)
(90, 60.795644858957324, 0.0262, 5249.207190990448)
(91, 60.760360661350333, 0.0266, 5308.107142925262)
(92, 60.766547702665385, 0.0279, 5366.802305936813)
(93, 60.758696592945597, 0.0279, 5425.830076932907)
(94, 60.747375358447201, 0.0268, 5484.784499883652)
(95, 60.746164126874717, 0.0276, 5543.803232908249)
(96, 60.727303951746947, 0.0259, 5602.618167877197)
(97, 60.720274746462074, 0.0257, 5661.960643053055)
(98, 60.707962827012757, 0.0277, 5721.271460056305)
(99, 60.727622724337003, 0.0279, 5780.439079999924)
done.
