denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(59, 50.021854222753255, 0.0354, 3557.804676055908)
(60, 50.01081578558945, 0.035, 3617.100026845932)
(61, 49.999966617197046, 0.0352, 3676.211534023285)
(62, 49.989298742405019, 0.0354, 3735.3713688850403)
(63, 49.978804603026099, 0.0353, 3794.531152009964)
(64, 49.968477094988216, 0.0352, 3853.6095628738403)
(65, 49.958309599963329, 0.0348, 3912.7972178459167)
(66, 49.948295996523548, 0.0345, 3971.8686640262604)
(67, 49.938430645384848, 0.0345, 4030.906707048416)
(68, 49.928708353521081, 0.0346, 4090.0028488636017)
(69, 49.919124327081533, 0.0345, 4149.111958026886)
(70, 49.909674121480236, 0.0346, 4208.341913938522)
(71, 49.900353592337737, 0.0349, 4267.535748004913)
(72, 49.891158846716394, 0.035, 4326.632079839706)
(73, 49.882086193670666, 0.035, 4385.672957897186)
(74, 49.873132097392066, 0.0349, 4444.704593896866)
(75, 49.864293140592096, 0.0348, 4503.83019900322)
(76, 49.855566005108358, 0.0351, 4562.793266057968)
(77, 49.846947469725393, 0.0354, 4621.900276899338)
(78, 49.838434417448909, 0.0355, 4680.928596019745)
(79, 49.830023840229138, 0.0358, 4740.018101930618)
(80, 49.821712831444785, 0.0355, 4799.361927986145)
(81, 49.813498563826059, 0.0354, 4858.424422979355)
(82, 49.805378258985918, 0.0354, 4917.4811890125275)
(83, 49.797349159775031, 0.0353, 4976.701199054718)
(84, 49.78940851678874, 0.0354, 5035.692685842514)
(85, 49.781553596586491, 0.0353, 5094.965369939804)
(86, 49.773781714173644, 0.0355, 5154.212934970856)
(87, 49.766090286423392, 0.0355, 5213.4013550281525)
(88, 49.758476897784931, 0.0356, 5272.85545706749)
(89, 49.750939364188056, 0.0356, 5332.384417057037)
(90, 49.743475779130947, 0.0355, 5391.630740880966)
(91, 49.736084529986208, 0.0357, 5450.858229875565)
(92, 49.728764282612417, 0.0355, 5510.040083885193)
(93, 49.721513943284606, 0.0355, 5569.053511857986)
(94, 49.714332612786194, 0.0354, 5628.319100856781)
(95, 49.70721954615135, 0.0353, 5687.528291940689)
(96, 49.700174124794643, 0.0353, 5746.689101934433)
(97, 49.693195840648052, 0.0353, 5805.712098836899)
(98, 49.686284287528167, 0.0352, 5864.819061994553)
(99, 49.67943915471519, 0.0354, 5923.860514879227)
done.
