denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(70, 49.904156015572724, 0.0373, 4196.060302972794)
(71, 49.894425751859124, 0.0374, 4255.201225042343)
(72, 49.884807990778654, 0.0374, 4314.330631017685)
(73, 49.875298118720536, 0.0377, 4373.568302869797)
(74, 49.865891841320668, 0.038, 4432.6051778793335)
(75, 49.856585304249727, 0.0377, 4491.596143007278)
(76, 49.847375162671881, 0.0375, 4550.614706039429)
(77, 49.838258530251821, 0.0378, 4609.910789966583)
(78, 49.829232865799739, 0.0375, 4668.906678915024)
(79, 49.820295880885617, 0.0371, 4728.014310836792)
(80, 49.811445484281229, 0.037, 4787.3069858551025)
(81, 49.802679755710443, 0.037, 4846.42017698288)
(82, 49.793996932755363, 0.0375, 4905.548596858978)
(83, 49.785395395996673, 0.0372, 4964.694221019745)
(84, 49.776873657364966, 0.0371, 5023.700224876404)
(85, 49.768430356697074, 0.0371, 5082.640795946121)
(86, 49.760064259121194, 0.0369, 5141.819928884506)
(87, 49.75177424504674, 0.0371, 5200.981557846069)
(88, 49.743559292266404, 0.0372, 5259.914438009262)
(89, 49.735418454876836, 0.0371, 5318.875033855438)
(90, 49.727350844661949, 0.0371, 5377.9518699646)
(91, 49.719355619850688, 0.0372, 5437.117212057114)
(92, 49.711431984272828, 0.0372, 5496.397131919861)
(93, 49.703579196098374, 0.0374, 5555.439528942108)
(94, 49.695796579333688, 0.0377, 5614.596644878387)
(95, 49.68808352882548, 0.0377, 5673.689132928848)
(96, 49.6804395036324, 0.0376, 5732.807829856873)
(97, 49.672864011419385, 0.0377, 5791.921998977661)
(98, 49.665356590163839, 0.0375, 5850.876440048218)
(99, 49.657916791463492, 0.0374, 5910.028766870499)
done.
