denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(67, 49.922736359145965, 0.0353, 4014.2069141864777)
(68, 49.912398402522548, 0.0351, 4073.2170691490173)
(69, 49.902209378786416, 0.0346, 4132.214020013809)
(70, 49.892164968877246, 0.0346, 4191.230650186539)
(71, 49.88226123280257, 0.0345, 4250.02018404007)
(72, 49.872494624433983, 0.035, 4309.063884019852)
(73, 49.86286199616768, 0.0349, 4367.960666179657)
(74, 49.853360584439258, 0.0349, 4426.734211206436)
(75, 49.843987971677556, 0.0349, 4485.849774122238)
(76, 49.834742026643475, 0.0348, 4544.922008037567)
(77, 49.825620830316311, 0.0352, 4603.846467018127)
(78, 49.816622596777094, 0.035, 4662.757578134537)
(79, 49.8077455979315, 0.0351, 4721.735206127167)
(80, 49.798988099043051, 0.0353, 4780.782539129257)
(81, 49.790348309669646, 0.0348, 4839.92643404007)
(82, 49.781824352302358, 0.0346, 4898.748990058899)
(83, 49.773414248620284, 0.0348, 4957.758791208267)
(84, 49.765115921354031, 0.0349, 5016.745923995972)
(85, 49.756927208493259, 0.0351, 5075.577080011368)
(86, 49.748845885878858, 0.035, 5134.457136154175)
(87, 49.740869694157858, 0.035, 5193.296841144562)
(88, 49.732996366163675, 0.0353, 5252.23676109314)
(89, 49.725223651061071, 0.0353, 5311.2848970890045)
(90, 49.717549332243912, 0.0354, 5370.240035057068)
(91, 49.709971236797102, 0.0358, 5429.29167509079)
(92, 49.702487235737507, 0.0359, 5488.086176156998)
(93, 49.695095235566967, 0.0357, 5547.1419270038605)
(94, 49.687793163044354, 0.0356, 5606.069818019867)
(95, 49.680578945859715, 0.0353, 5664.98087310791)
(96, 49.67345049224248, 0.0354, 5723.930936098099)
(97, 49.666405672261547, 0.0351, 5782.946884155273)
(98, 49.659442302979137, 0.0351, 5841.889111995697)
(99, 49.652558139118995, 0.0347, 5900.791580200195)
done.
